iter,hp,attack,defense,spattack,spdefense,speed,weight(kg),height(cm),type1,type2,ability1,ability2,abilityH,class,percent-female,pre-evolution,egg-group1,egg-group2
5831,40.401911153793336,24.345169181823728,21.92614667892456,23.901421344757082,20.36535358428955,12.014158725738525,59.92570961365672,65.11497382583619,31.310000000000002,15.570000000000002,204.22000000000003,121.22,169.89000000000001,915.73,5.45,329.65000000000003,17.07,5.880000000000001
5832,40.44427032279969,24.31891822052002,21.839343074798585,23.838995677948,20.334683158874512,12.976656393051147,59.81470284447643,65.8701437423706,31.260000000000005,15.36,203.89000000000004,120.79,169.53,915.54,5.45,329.5,17.07,5.880000000000001
5833,40.285003490448,24.318474952697752,21.865839492797853,23.898628219604493,20.35626739501953,11.824044435501099,59.907895343637186,62.262575945281974,31.270000000000003,15.420000000000002,204.25,120.96000000000001,170.09000000000003,915.6100000000001,5.45,329.47,16.98,5.880000000000001
5834,40.42980351829529,24.304682167053222,21.88890986251831,23.88213171386719,20.35495877838135,12.279012632369994,59.83382042679759,66.3739537612915,31.32,15.530000000000001,203.57,121.16,169.4,913.1299999999999,5.45,329.20000000000005,17.0,5.880000000000001
5835,40.37877803039551,24.29651839447022,21.837066257476806,23.90587003326416,20.400980346679688,12.615111894607544,59.866713775491434,65.04488133773803,31.33,15.39,203.78,121.47,169.64000000000001,914.3800000000001,5.45,329.42,16.96,5.880000000000001
5836,40.42244964790345,24.32700681304932,21.848153606414794,23.90952362060547,20.332163970947263,12.194707176208498,59.83761532769175,69.71362016525268,31.260000000000005,15.5,203.92,121.35999999999999,169.86,914.3299999999999,5.45,329.7200000000001,16.96,5.880000000000001
5837,40.42355681419373,24.284517295837404,21.78521565246582,23.895125667572024,20.35528957366943,11.388226255416871,59.769651998376574,65.4176951057434,31.290000000000006,15.380000000000003,203.88,121.12000000000002,169.48000000000002,915.3199999999999,5.45,329.3,17.09,5.880000000000001
5838,40.43081487464905,24.297459602355957,21.87321028518677,23.896967910766605,20.299347076416016,13.505298198699952,59.81213818446196,69.28444990310669,31.290000000000006,15.39,203.32999999999998,120.82000000000001,169.19,913.47,5.45,329.45,16.919999999999998,5.880000000000001
5839,40.58188045310974,24.282123626708987,21.823865364074706,23.897074268341065,20.30514074707031,14.437112621307374,59.84124784455271,64.05925018997192,31.299999999999997,15.370000000000001,203.73000000000002,121.03999999999999,169.73,914.2,5.45,329.59,16.919999999999998,5.880000000000001
5840,41.221440580368046,24.297357994079594,21.80763397216797,24.060361198425294,19.937069557189943,19.174341472625734,59.93217025322379,123.15573043823241,31.340000000000003,16.540000000000003,207.77,123.08,174.28,933.6699999999998,5.45,332.27,17.58,5.880000000000001
5841,41.26751754951478,24.345534538269046,21.851192863464355,24.00088298416138,19.974670440673826,20.969930940628053,59.92837211555899,118.41825677490235,31.370000000000005,16.48,207.49,122.96,174.29,933.56,5.45,332.35999999999996,17.58,5.880000000000001
5842,41.24465426445008,24.35212833404541,21.834687133789064,24.07003834152222,19.89796448516846,20.07051741409302,59.95947057289541,117.97302960968018,31.370000000000005,16.41,207.47999999999996,122.68,173.79000000000002,932.38,5.45,332.52000000000004,17.490000000000002,5.880000000000001
5843,41.28129730415344,24.31204194641113,21.897443408966062,24.074954246520996,19.970553627014162,20.393039518356325,59.96668650331558,126.3576879119873,31.39,16.520000000000003,207.55,122.85,174.19,932.27,5.45,332.59000000000003,17.48,5.880000000000001
5844,41.35371296691895,24.32327899169922,21.852926914215086,24.08125846862793,19.950493591308593,21.193770780563355,59.98954424614371,114.28432559967041,31.370000000000005,16.580000000000002,207.74,123.31,174.57,932.69,5.45,332.35,17.58,5.880000000000001
5845,41.25540009117127,24.32072521209717,21.899222885131838,24.071845691680913,19.97675316619873,21.077220445632936,59.94267764229239,125.81850012207033,31.39,16.540000000000003,207.27999999999997,122.80999999999999,173.83000000000004,932.99,5.45,332.51000000000005,17.58,5.880000000000001
5846,41.34060866355896,24.300505935668944,21.878152465820314,24.023414577484132,19.873306098937988,21.951403381347657,59.9213019365734,128.4766495666504,31.370000000000005,16.6,207.14,122.44,174.01,931.1000000000001,5.45,332.51,17.450000000000003,5.880000000000001
5847,41.32567514610291,24.33733918762207,21.892726860046384,24.013964031219484,19.94541899871826,19.72440588760376,59.91956749672354,126.72664644622805,31.38,16.560000000000002,207.39000000000001,122.57000000000002,173.69,931.23,5.45,332.02,17.41,5.880000000000001
5848,41.30516917991638,24.295551666259765,21.811442840576177,24.076201557159425,19.887496749877926,21.16622498893738,59.95365883799948,128.06961153411868,31.39,16.48,207.47,122.99,174.22,932.22,5.45,332.11,17.490000000000002,5.880000000000001
5849,41.31801644325257,24.313164299011234,21.79788006591797,24.089178619384768,20.025038383483885,20.396855199813842,59.975561765398155,127.31373882293701,31.39,16.540000000000003,207.69000000000003,123.12,174.49,933.1,5.45,332.79,17.44,5.880000000000001
5850,41.291426425933835,24.316845741271976,21.845140235900878,24.029389633178713,19.914787490844724,20.360706750869753,59.92548314613761,136.99659808349608,31.35,16.430000000000003,207.12,122.56,173.75,931.4,5.45,332.02,17.43,5.880000000000001
5851,41.387622398376465,24.270934295654296,21.85457516860962,24.067857753753664,19.87425927734375,21.55048869895935,59.9321236376232,128.85479490661623,31.370000000000005,16.490000000000002,207.34000000000003,122.65,173.97000000000003,931.95,5.45,331.53,17.48,5.880000000000001
5852,41.2371369342804,24.33914920043945,21.9121238822937,24.039129432678223,19.954512977600096,20.005861972808837,59.948191161579494,139.59582906341552,31.39,16.5,207.3,122.74000000000001,174.00000000000003,932.14,5.45,332.39,17.42,5.880000000000001
5853,41.29709851264954,24.32893549346924,21.805426078796387,23.996562915802002,19.861274139404294,20.970356143951413,59.90983926720084,130.29850312042237,31.39,16.45,207.21,122.56,173.5,931.5600000000001,5.45,331.84,17.450000000000003,5.880000000000001
5854,41.27076943588257,24.32122753143311,21.83994278717041,23.99838883209229,19.903764747619626,22.242913364410402,59.91564130183613,135.97997022247313,31.36,16.51,207.41,122.63999999999999,173.59000000000003,931.97,5.45,331.98,17.53,5.880000000000001
5855,41.317075611114504,24.367274650573734,21.88424789810181,24.04388688659668,19.935624374389647,22.191107477188112,59.955947675432334,137.70209230804443,31.36,16.520000000000003,207.59,122.92999999999999,174.32999999999998,932.6600000000001,5.45,332.62,17.53,5.880000000000001
5856,41.255668067932135,24.319164558410645,21.844880390167233,24.11698028945923,19.936801101684573,20.891161518096922,59.97016704341329,125.54736054229738,31.370000000000005,16.53,207.82000000000005,122.65,174.01000000000005,932.98,5.45,333.0,17.509999999999998,5.880000000000001
5857,41.20131743431091,24.285797737121584,21.89794536972046,24.052840297698978,19.868848510742186,21.355077306747436,59.99503535243428,126.04812327575682,31.370000000000005,16.5,207.26999999999998,122.57999999999998,174.32000000000002,933.5300000000001,5.45,332.76,17.66,5.880000000000001
5858,41.24661408233643,24.281881584167483,21.902702438354495,24.104181732177736,19.93968101501465,21.420977453231814,59.94809882518209,134.60160720825195,31.39,16.520000000000003,207.14,122.83999999999999,173.95,932.43,5.45,332.26,17.42,5.880000000000001
5859,41.24693207550049,24.281251266479494,21.804470909118656,24.107039936065675,19.845729080200194,21.523535079956055,59.96964200374043,137.6592481689453,31.38,16.61,207.48000000000002,122.97,173.94000000000003,933.0099999999999,5.45,332.65999999999997,17.54,5.880000000000001
5860,35.567424770355224,24.196104248046876,21.749524238586424,23.723500072479247,19.789352546691894,20.551662412643434,60.31756274121627,55.23452369995117,31.35,16.34,207.69,122.92,173.86,934.1899999999999,5.45,331.72,17.75,5.880000000000001
5861,35.397750352859504,24.180697685241704,21.71347631454468,23.716630588531494,19.764408782958984,18.681027717590332,60.350533837255085,51.400312026977545,31.36,16.310000000000002,207.90000000000003,122.72,174.12,935.9899999999999,5.45,331.6500000000001,17.89,5.880000000000001
5862,35.49626857948303,24.2064143447876,21.710593437194824,23.775428604125977,19.73838217163086,20.205720079421997,60.34711558621749,53.15454665985107,31.38,16.33,207.64000000000004,122.74999999999999,174.03000000000003,935.36,5.45,331.95,17.869999999999997,5.880000000000001
5863,35.41543599891663,24.204203529357912,21.712465263366703,23.68211919784546,19.788371574401857,19.626643287658695,60.37245681851729,60.544584472656254,31.370000000000005,16.19,207.34000000000003,122.60000000000002,173.66000000000003,933.8400000000001,5.45,331.82000000000005,17.959999999999997,5.880000000000001
5864,35.62422554206848,24.196452171325685,21.688681858062747,23.710149303436282,19.804849594116213,20.82894582748413,60.32690248196944,59.954004942321774,31.39,16.32,207.75,122.75999999999999,173.94000000000003,935.7,5.45,331.73,17.9,5.880000000000001
5865,35.556553850173955,24.177673828125002,21.7248889541626,23.691436241149905,19.709695320129395,20.281020973205564,60.31503584378584,57.9035992012024,31.39,16.230000000000004,207.69000000000003,122.66999999999999,173.84,933.25,5.45,331.93000000000006,17.79,5.880000000000001
5866,35.444490440368654,24.157715873718264,21.691343940734864,23.645804744720458,19.756777153015136,20.358218364715576,60.30442410748823,61.09989709091187,31.370000000000005,16.26,207.51000000000002,122.92999999999999,173.67000000000002,933.19,5.45,331.58000000000004,17.78,5.880000000000001
5867,35.43945126724243,24.205729652404784,21.699528926849364,23.644314830780033,19.814627075195315,20.62077677536011,60.352697037633504,68.82812907409668,31.38,16.36,207.57000000000002,122.97,174.21000000000004,934.6000000000001,5.45,332.15000000000003,17.810000000000002,5.880000000000001
5868,35.40356879425049,24.195332122802732,21.71840074157715,23.69289705657959,19.84667823791504,21.601424642562865,60.35716512769088,57.40102573852539,31.370000000000005,16.39,207.99,122.71000000000001,174.54000000000002,936.5300000000001,5.45,331.8900000000001,17.839999999999996,5.880000000000001
5869,35.47561785888672,24.203816276550295,21.773516216278075,23.64172661972046,19.82330422973633,22.78098469734192,60.3610267075859,64.65566052856445,31.370000000000005,16.230000000000004,207.68,122.75,174.11,934.1300000000001,5.45,331.46000000000004,17.82,5.880000000000001
5870,35.37823643875122,24.1682638168335,21.753713645935058,23.635400836944584,19.754167907714844,20.940637748718267,60.35386062711105,67.14377360229491,31.38,16.380000000000003,207.38,122.92000000000002,173.79000000000002,934.11,5.45,331.5,17.810000000000002,5.880000000000001
5871,35.470542894363405,24.195989868164062,21.709671298980716,23.682565334320067,19.783208564758297,20.227041481018066,60.366543518956746,68.06296310043335,31.370000000000005,16.33,207.73000000000002,123.02,173.92,934.1499999999999,5.45,331.82000000000005,17.839999999999996,5.880000000000001
5872,35.62266779518128,24.20386706542969,21.70896255493164,23.647326240539552,19.74569105529785,20.88446228027344,60.37606797116622,65.07551929779052,31.370000000000005,16.28,207.72000000000003,123.03,174.16,934.99,5.45,331.84,17.99,5.880000000000001
5873,35.44044212341309,24.18064939880371,21.635896419525146,23.661057331085207,19.670073524475097,21.3801277923584,60.3469282159172,71.79985132217408,31.39,16.35,207.45,122.97,174.24999999999997,934.94,5.45,331.75,17.94,5.880000000000001
5874,35.44755934524537,24.210149177551273,21.66845740127563,23.633037059783934,19.73423690032959,21.022329483032227,60.335615895207965,78.77020917358399,31.39,16.32,207.89000000000001,123.02,174.10000000000002,936.1500000000001,5.45,332.40999999999997,17.9,5.880000000000001
5875,35.51315205764771,24.21004598236084,21.715556110382078,23.75518963623047,19.80790980529785,19.71220862007141,60.35813950436934,71.14320039367676,31.39,16.380000000000003,207.26,122.71000000000001,174.05,934.2,5.45,332.07,17.99,5.880000000000001
5876,35.70026003265381,24.217499687194824,21.681856044769287,23.622100307464603,19.77700826263428,19.855314826965333,60.378799061711874,67.94558369140626,31.39,16.240000000000002,207.41,122.71000000000001,173.67000000000002,933.1800000000001,5.45,331.84,17.86,5.880000000000001
5877,35.47680466461182,24.210882873535155,21.69455313110352,23.694307868957523,19.727930839538573,19.901634656906126,60.391968396123495,65.13603184356688,31.38,16.34,207.27,122.89,173.68,933.55,5.45,332.23,17.919999999999998,5.880000000000001
5878,35.523817533493045,24.15878015136719,21.668669960021973,23.646606731414796,19.820328132629392,20.225831703186035,60.39873265546187,68.44285833740234,31.38,16.400000000000002,207.71,123.08,174.03000000000003,935.25,5.45,332.16999999999996,17.86,5.880000000000001
5879,35.363054950714115,24.199181373596193,21.69089225387573,23.610884716033937,19.813144248962402,20.21648100090027,60.39155356305464,76.55361904449464,31.39,16.48,207.51000000000002,122.86999999999999,174.4,934.1200000000001,5.45,331.41999999999996,17.94,5.880000000000001
5880,39.0889384803772,24.206020736694338,21.74213440322876,23.606992927551275,19.932206352233884,17.978755928039554,60.14361958589615,102.83719432067872,31.39,16.55,207.63000000000002,123.69999999999999,175.36,939.48,5.45,331.4100000000001,18.08,5.880000000000001
5881,39.13679412841797,24.208888694763186,21.677078384399415,23.644086086273195,19.92765509033203,18.78216834259033,60.1347464665419,100.33358429718017,31.38,16.430000000000003,207.04000000000002,123.66999999999999,175.29000000000002,938.8800000000001,5.45,330.7,18.1,5.880000000000001
5882,38.92792410469055,24.17909302520752,21.6948450088501,23.62713439559937,19.984276664733887,18.721172229766843,60.15405925645889,98.14609661102295,31.38,16.5,207.53,123.22,175.49,939.3600000000001,5.45,331.38,18.060000000000002,5.880000000000001
5883,39.017898799896244,24.18886250305176,21.635515411376957,23.63991454315186,19.950782981872557,19.34461357307434,60.150477415943755,93.14110346221923,31.38,16.53,207.19,123.69,175.21999999999997,939.16,5.45,330.88,18.08,5.880000000000001
5884,39.07377468681336,24.220015228271485,21.770107379913327,23.578831581115722,19.963780754089356,18.590467142105105,60.121895575428624,111.50996999359131,31.39,16.63,207.97,123.93,175.39000000000001,939.73,5.45,332.81,18.08,5.880000000000001
5885,39.03371458816529,24.140928817749025,21.65002251815796,23.533432308197025,19.83958257293701,18.360156797409058,60.04697106065811,113.34778861236572,31.38,16.48,207.68,123.66,175.33,940.69,5.45,331.70000000000005,18.22,5.880000000000001
5886,39.17489393043519,24.174295989990235,21.734331218719483,23.611667072296143,19.868830703735348,17.32056101036072,60.11962686815323,108.54527323150634,31.38,16.520000000000003,207.10999999999999,123.52999999999997,175.21,939.04,5.45,331.09000000000003,18.130000000000003,5.880000000000001
5887,39.02323939132691,24.168914978027345,21.68296657180786,23.576384380340578,19.9012587890625,18.379294698715213,60.157490103626856,108.88893348693848,31.39,16.55,207.34000000000003,123.64999999999998,175.45999999999998,939.69,5.45,331.15999999999997,18.08,5.880000000000001
5888,39.06268053245545,24.208957809448243,21.76682203292847,23.574134983062745,19.90627027130127,19.239470266342167,60.102251952076564,114.64090670776369,31.39,16.55,207.42999999999998,123.31,175.33,940.1,5.45,331.10999999999996,18.04,5.880000000000001
5889,39.05125738334655,24.1909097366333,21.65880207824707,23.65375679779053,19.95072284698486,18.099845556259154,60.116035487080225,111.10998262023926,31.370000000000005,16.540000000000003,207.53,123.76999999999998,175.63000000000002,940.78,5.45,331.71999999999997,18.24,5.880000000000001
5890,39.156198848724365,24.19559272003174,21.71511834335327,23.652080471038822,19.966389694213866,18.557779565811156,60.1118639363295,112.52445632171631,31.35,16.55,207.59,123.74000000000001,175.27999999999997,938.81,5.45,331.96000000000004,18.090000000000003,5.880000000000001
5891,39.11492708778382,24.203468811035158,21.65290116119385,23.600280033111574,19.914843620300292,18.70279494667053,60.12866421403946,106.78359168243409,31.38,16.55,207.54000000000002,123.53000000000002,175.08000000000004,940.1,5.45,331.68999999999994,18.1,5.880000000000001
5892,38.97295551109314,24.187373168945314,21.66076149749756,23.66791668319702,19.92617149353027,17.864814390182495,60.156603289509434,115.26623445129394,31.39,16.53,207.37,123.94999999999999,175.22000000000003,940.9300000000001,5.45,330.96000000000004,18.17,5.880000000000001
5893,39.15707274627685,24.20300535583496,21.680548793792724,23.629053150177004,19.94051931762695,19.20300864601135,60.13457250871719,116.93123271179199,31.370000000000005,16.64,207.10999999999999,123.63,175.10999999999999,939.79,5.45,331.37,18.090000000000003,5.880000000000001
5894,38.99738159942628,24.148356094360352,21.672206775665288,23.59768294906616,19.897708305358886,17.673180011749267,60.099128264332435,123.62930268096923,31.39,16.560000000000002,207.65,123.78,175.19000000000003,939.59,5.45,332.03000000000003,18.15,5.880000000000001
5895,39.11695174598694,24.2046603012085,21.78141886138916,23.6155397567749,19.904714920043943,18.209711297988893,60.09744988527358,127.64184599304198,31.39,16.59,207.71,123.72,175.44000000000005,940.1400000000001,5.45,331.58000000000004,18.01,5.880000000000001
5896,39.20734146308899,24.220937629699705,21.795562477111815,23.597294349670413,19.91950825500488,19.49031733131409,60.11344424715104,116.82232522583007,31.38,16.55,207.12,123.64000000000001,175.01000000000002,939.0100000000001,5.45,331.43,18.08,5.880000000000001
5897,39.11196015548706,24.158256568908694,21.60250567626953,23.614676986694338,19.882633682250976,18.86824872398377,60.102496600056305,118.35006046295165,31.39,16.520000000000003,207.59,123.78,175.27999999999997,940.6999999999999,5.45,331.47999999999996,18.18,5.880000000000001
5898,39.17168029022216,24.198483352661135,21.732688133239744,23.641702770233156,19.89287745666504,19.899673501968387,60.16312684526504,119.5997544403076,31.38,16.55,207.8,123.38,175.53000000000003,941.4300000000001,5.45,331.5,18.1,5.880000000000001
5899,39.08421457290649,24.21040111541748,21.724103683471682,23.64240092468262,19.944169006347657,18.742187885284423,60.09916141786637,127.7768751373291,31.38,16.490000000000002,207.31,123.75999999999999,175.55,940.3,5.45,331.15999999999997,18.11,5.880000000000001
5900,40.19260963439942,24.05176519775391,22.570883369445802,23.592933528900147,20.118359123229983,21.971871738433837,60.02073726992305,86.63800051116944,31.38,16.200000000000003,207.32,122.85,174.46,937.97,5.45,331.03999999999996,18.119999999999997,5.880000000000001
5901,40.245584308624274,24.089359481811524,22.624009689331054,23.53879793930054,20.212738441467287,22.22250342178345,60.03286616854366,88.01591468048096,31.370000000000005,16.270000000000003,207.37,123.19,175.04000000000002,938.98,5.45,331.41999999999996,18.17,5.880000000000001
5902,40.29523009681702,24.083293922424318,22.617306076049807,23.46972734451294,20.130288139343264,21.715441633224486,59.99943207888301,96.04753492736816,31.370000000000005,16.240000000000002,207.16000000000003,122.94,174.47000000000003,937.79,5.45,331.58000000000004,18.17,5.880000000000001
5903,40.06023195838928,24.087888114929203,22.63556286239624,23.486712924957274,20.25389422607422,20.69408121299744,60.06077843050655,85.81818883514404,31.39,16.28,207.26,122.99999999999999,174.3,939.19,5.45,331.56999999999994,18.11,5.880000000000001
5904,40.23173018455506,24.084641845703125,22.597365318298344,23.591022621154785,20.215352561950684,21.728468986511235,60.03645329622921,92.81406323242189,31.39,16.35,207.77999999999997,123.32000000000001,174.81,938.6,5.45,331.36,18.22,5.880000000000001
5905,40.07143315505982,24.041758087158208,22.61717597961426,23.554850006103518,20.190857696533204,20.652661230087283,60.03317194704708,92.14060948944092,31.39,16.270000000000003,207.77999999999997,123.20999999999998,174.66000000000003,938.75,5.45,332.34000000000003,18.26,5.880000000000001
5906,40.01187580108643,24.02209098815918,22.56914051055908,23.51888564682007,20.146774826049807,19.780686254501344,60.01939452700313,93.8174035949707,31.36,16.28,207.63000000000002,123.18,174.59000000000003,939.23,5.45,331.96999999999997,18.18,5.880000000000001
5907,39.98529926109315,24.098440765380857,22.624076412200928,23.56059210586548,20.20353472137451,20.663217124938967,60.063223289057575,100.86289157104491,31.38,16.44,207.8,122.93999999999998,174.77,938.12,5.45,332.3500000000001,18.330000000000002,5.880000000000001
5908,40.065382349014286,24.013580398559572,22.522808269500732,23.48627270507813,20.232758796691897,21.411029607772825,60.00575653373492,95.8221074295044,31.39,16.3,207.04000000000002,122.95,174.83,938.08,5.45,331.62,18.2,5.880000000000001
5909,40.0999996623993,24.069423004150394,22.55228799438477,23.508903816223146,20.185129051208495,20.415574628829958,59.995215045496785,104.1715117034912,31.38,16.28,207.63,123.35000000000001,175.18,938.4399999999999,5.45,331.6,18.22,5.880000000000001
5910,39.96872669219971,24.076611351013185,22.598517704010014,23.479826656341555,20.221658653259276,19.88381546974182,59.97692597918209,91.27367487335205,31.370000000000005,16.220000000000002,207.15,122.80000000000001,174.50000000000003,938.03,5.45,330.53,18.14,5.880000000000001
5911,40.15065373229981,24.057818199157715,22.551567905426026,23.531378932952883,20.1934765701294,21.224526334762572,60.02694885592159,95.45277230072021,31.340000000000003,16.32,207.66000000000003,123.28999999999999,174.89000000000001,938.75,5.45,332.11999999999995,18.34,5.880000000000001
5912,40.11237769317627,23.99865459442139,22.462476951599125,23.491019756317137,20.242254524230958,20.177004695892332,60.008087272211874,97.84837344360352,31.370000000000005,16.34,207.34000000000003,123.31999999999996,174.8,937.4099999999999,5.45,331.6500000000001,18.330000000000002,5.880000000000001
5913,40.22892058372498,24.102199913024904,22.681303775787352,23.420340755462647,20.284293380737303,21.10613557434082,60.01649328951534,95.94053372192383,31.36,16.29,208.02999999999997,123.05999999999999,174.76000000000002,938.24,5.45,332.04,18.24,5.880000000000001
5914,39.94344974899292,24.06299628448486,22.669874927520752,23.517301452636723,20.209120063781736,19.188596899032593,60.04008671908077,97.19131480407717,31.38,16.28,207.45000000000002,122.67000000000002,174.7,938.58,5.45,331.28999999999996,18.159999999999997,5.880000000000001
5915,40.078461114883424,24.049432579040527,22.523983291625978,23.561247276306155,20.211570449829104,20.102028015136717,60.07365241579708,100.58878680419923,31.39,16.25,207.89000000000001,123.63,174.82,939.26,5.45,331.58000000000004,18.330000000000002,5.880000000000001
5916,40.07025399208069,24.062014686584472,22.563910511016847,23.510130619049075,20.226349479675292,19.969825695037844,60.046041464351376,97.58438632965088,31.39,16.32,207.98000000000002,123.29999999999998,174.89000000000004,939.55,5.45,332.12,18.34,5.880000000000001
5917,40.10001398849488,24.066881935119632,22.593873992919924,23.51589511871338,20.130729133605957,20.39229054069519,59.998733194850644,101.45841535186767,31.36,16.26,207.35,122.96,174.32000000000002,939.0,5.45,331.59999999999997,18.23,5.880000000000001
5918,40.127776477813725,24.073964645385743,22.607474483489987,23.490576316833497,20.16307928466797,20.103009632110595,59.97836372997637,102.10021173858644,31.38,16.270000000000003,207.74,123.1,174.77,938.07,5.45,331.69000000000005,18.14,5.880000000000001
5919,40.149828203201295,24.077508941650393,22.5836675453186,23.48218952178955,20.17889897918701,20.488249435424805,59.99731274699586,99.61711687469483,31.38,16.230000000000004,207.22000000000003,123.28,174.38,937.74,5.45,331.1,18.21,5.880000000000001
5920,40.56520608711243,24.058144676208496,22.055945800781252,23.763608135223393,20.019992362976073,21.43082507324219,60.07656182383912,52.521492938995365,31.39,16.080000000000002,207.90000000000003,122.92,174.00000000000003,936.6899999999999,5.45,331.2900000000001,17.76,5.880000000000001
5921,40.581674211502076,24.04099050140381,22.000557445526123,23.781766822814944,20.017310241699217,21.138734952926633,60.08540536403077,48.01619578399658,31.38,16.19,207.73000000000002,122.86999999999999,174.04,936.4100000000001,5.45,331.5300000000001,17.740000000000002,5.880000000000001
5922,40.73146236228943,24.04419507598877,22.022730747222898,23.70418069839478,19.98875644683838,21.62715207862854,60.04153292750733,55.40999730987549,31.370000000000005,16.060000000000002,207.57000000000002,123.38000000000001,174.12,935.4500000000002,5.45,331.40999999999997,17.94,5.880000000000001
5923,40.70092392921448,24.01270586395264,22.050976322174073,23.79368390274048,19.956033180236815,20.241745597839355,60.081832499498304,61.9138997001648,31.39,16.02,207.65,123.1,173.96,935.48,5.45,331.59999999999997,17.869999999999997,5.880000000000001
5924,40.741468605041504,24.023155029296877,22.072027095794677,23.77879912567139,20.028921272277834,20.41809999847412,60.06407464122193,56.398049823760985,31.39,16.14,207.51000000000002,122.99999999999999,173.55,934.2,5.45,331.06,17.839999999999996,5.880000000000001
5925,40.75641473197937,23.96087267303467,21.962556442260745,23.75431049728394,19.97218818664551,21.39777836608887,60.081096812242436,53.52424724731445,31.39,16.150000000000002,207.41,123.25,173.82000000000002,935.4499999999998,5.45,331.21000000000004,17.799999999999997,5.880000000000001
5926,40.77815127372742,24.06635366821289,22.10637210083008,23.86038836288452,19.923754287719724,23.142508449554445,60.098328146928715,52.771183631896974,31.38,16.060000000000002,207.68,122.80999999999999,173.95000000000005,936.55,5.45,331.84000000000003,17.79,5.880000000000001
5927,40.721699916839604,23.973281837463382,22.050199726104736,23.727468486785888,19.93733193206787,20.489870000839232,59.99174618815796,64.50856991577149,31.38,16.19,207.43,123.26,173.86,935.54,5.45,331.59,17.89,5.880000000000001
5928,40.7521810760498,24.032669967651366,22.022326332092284,23.796352462768557,20.047309562683104,19.862445449829103,60.06786920451539,59.95722476806641,31.38,16.080000000000002,207.63,123.22,174.13,935.3399999999999,5.45,331.27000000000004,17.869999999999997,5.880000000000001
5929,40.66804830741883,24.008989952087404,22.072249252319338,23.772383563995362,20.045565917968748,19.96184757232666,60.0325248861255,56.28586013336181,31.370000000000005,16.17,207.46000000000004,123.08,174.03000000000003,935.54,5.45,331.34999999999997,17.770000000000003,5.880000000000001
5930,40.66364579582215,24.045697181701662,22.068442169189453,23.804321765899658,20.014122093200683,19.721541103363037,60.00970214747804,58.76822802276611,31.38,16.13,207.39000000000001,123.01,173.51,934.62,5.45,331.85,17.85,5.880000000000001
5931,40.73724878501892,24.037059257507323,22.02426005935669,23.775079181671142,20.04306951141357,19.887569400787356,60.04534560679811,59.80676918182373,31.370000000000005,16.1,207.92000000000002,122.78999999999999,173.89000000000004,936.0,5.45,331.77,17.76,5.880000000000001
5932,40.51788053321839,23.994445671081543,22.02707249832153,23.745245914459225,20.04240824127197,20.027668281555176,60.03046500300782,57.29031148147584,31.38,16.18,207.45000000000002,122.96,173.77000000000004,935.49,5.45,331.27,17.76,5.880000000000001
5933,40.54327724647522,24.064446548461916,22.11060163879395,23.799195785522464,20.051769203186034,20.41785360145569,60.030151442521976,68.79262119674684,31.39,16.220000000000002,207.73000000000002,123.00999999999999,173.85000000000002,934.94,5.45,331.67,17.799999999999997,5.880000000000001
5934,40.66464426231384,24.01897097015381,21.933299938201902,23.787989200592044,20.03059479522705,19.670134202957154,60.06896887492554,66.05304769897461,31.39,16.12,207.43,123.19,173.53000000000003,934.8100000000001,5.45,331.51000000000005,17.91,5.880000000000001
5935,40.65550379562378,24.037034652709963,22.002575199127197,23.778233825683596,19.96891438293457,19.435983377456665,60.013119036668705,58.22504296112061,31.39,16.17,207.55,123.26999999999998,173.85000000000002,935.8199999999999,5.45,331.34000000000003,17.89,5.880000000000001
5936,40.62399609375,23.98074526977539,22.015396354675293,23.802862667083744,19.958266761779786,20.081698720932007,60.05341211223023,71.03621553421021,31.38,16.200000000000003,207.59,123.07,173.44,935.1300000000001,5.45,332.17999999999995,17.98,5.880000000000001
5937,40.68840447044373,24.058638847351077,22.005161922454832,23.77458324050903,20.014266731262204,19.661949340820314,60.00238374995607,60.98669973220825,31.370000000000005,16.200000000000003,207.57,122.96,173.89000000000004,935.76,5.45,331.51000000000005,17.839999999999996,5.880000000000001
5938,40.55388506126405,23.987479347229005,21.971118167877197,23.70600025558472,20.015690841674804,20.427189155578613,60.051210387224124,68.23685108947754,31.370000000000005,16.1,207.46000000000004,122.96,174.08,934.6899999999999,5.45,331.42,17.770000000000003,5.880000000000001
5939,40.612874763488776,24.056788887023927,22.029258949279786,23.710709533691407,20.00297663116455,19.9225986328125,60.02287716197389,60.003907890319816,31.370000000000005,16.1,207.64000000000004,123.05,173.9,935.96,5.45,331.28999999999996,17.82,5.880000000000001
5940,40.22270530700684,24.070881134033204,21.348199401855467,23.841634208679203,20.154256660461424,17.29804494667053,59.857662234220854,69.71654816055297,31.370000000000005,15.780000000000001,206.68,122.47999999999999,172.36,931.97,5.45,329.95,17.63,5.880000000000001
5941,40.441982206344605,24.08196723175049,21.39135726547241,23.806596157073976,20.16464533996582,18.26140634536743,59.9024062432388,70.99042236709596,31.35,15.969999999999999,206.84,122.62999999999998,172.24,930.5500000000001,5.45,330.82000000000005,17.549999999999997,5.880000000000001
